1.0,1000,724,17,36,worm
1.0,1231,698,14,33,worm
1.0,1266,685,27,25,worm
1.0,960,563,21,28,worm
1.0,1226,556,31,19,worm
1.0,1347,536,17,33,worm
1.0,281,454,19,26,worm
1.0,1310,444,19,20,worm
1.0,1081,326,20,32,worm
2.0,1186,892,31,43,worm
2.0,1103,843,27,16,worm
2.0,1276,788,37,16,worm
2.0,1220,752,16,37,worm
2.0,1267,735,34,20,worm
2.0,1272,667,26,30,worm
2.0,1346,673,37,19,worm
2.0,1154,541,19,25,worm
2.0,203,450,26,29,worm
2.0,1175,422,21,21,worm
2.0,1210,420,26,17,worm
2.0,1234,373,21,30,worm
2.0,1118,367,26,26,worm
2.0,1272,333,30,24,worm
2.0,982,6,44,11,worm
3.0,1285,687,24,32,worm
3.0,1307,644,18,32,worm
3.0,1175,540,15,31,worm
3.0,1311,556,34,12,worm
3.0,210,482,36,35,worm
3.0,1130,467,12,38,worm
3.0,1102,417,19,34,worm
3.0,1265,359,15,39,worm
3.0,1018,309,15,34,worm
4.0,1166,828,28,25,worm
4.0,1303,733,36,15,worm
4.0,1124,703,20,32,worm
4.0,1213,640,21,26,worm
4.0,1293,556,33,20,worm
4.0,1149,484,13,33,worm
4.0,285,465,15,35,worm
4.0,1200,391,10,31,worm
4.0,1198,350,33,16,worm
4.0,1112,307,28,13,worm
4.0,1007,256,27,24,worm
4.0,1255,215,44,17,worm
5.0,1218,835,13,43,worm
5.0,1333,731,13,34,worm
5.0,1224,669,17,31,worm
5.0,1008,664,20,26,worm
5.0,1154,537,21,19,worm
5.0,1186,493,17,22,worm
5.0,1322,449,14,33,worm
5.0,1151,431,16,28,worm
5.0,1303,424,15,29,worm
5.0,1290,397,36,24,worm
5.0,218,349,21,32,worm
6.0,1008,849,27,21,worm
6.0,1228,815,35,22,worm
6.0,1326,740,21,26,worm
6.0,914,505,27,30,worm
6.0,1361,505,19,27,worm
6.0,1176,467,18,28,worm
6.0,1327,439,14,34,worm
6.0,1177,401,25,17,worm
6.0,1287,369,27,36,worm
6.0,1119,356,19,29,worm
7.0,1284,739,32,21,worm
7.0,972,632,22,28,worm
7.0,1299,542,19,26,worm
7.0,295,509,19,26,worm
7.0,1353,470,15,40,worm
7.0,943,454,25,24,worm
7.0,1299,434,32,17,worm
7.0,1286,367,26,23,worm
7.0,1258,359,21,20,worm
7.0,1250,328,12,38,worm
7.0,1170,307,17,27,worm
7.0,1297,314,30,20,worm
8.0,1345,778,16,37,worm
8.0,1143,719,30,21,worm
8.0,1039,592,16,31,worm
8.0,294,587,15,36,worm
8.0,1371,585,22,35,worm
8.0,1172,579,18,28,worm
8.0,1333,552,17,35,worm
8.0,1034,551,14,29,worm
8.0,1196,529,22,27,worm
8.0,1287,425,16,28,worm
8.0,1318,398,17,30,worm
8.0,1284,381,32,19,worm
8.0,1265,366,35,15,worm
8.0,1323,328,16,37,worm
8.0,1236,312,14,47,worm
8.0,1334,258,19,29,worm
9.0,1302,758,27,25,worm
9.0,1115,680,19,33,worm
9.0,1012,605,35,16,worm
9.0,1165,587,24,17,worm
9.0,1336,543,15,45,worm
9.0,1309,546,21,33,worm
9.0,1098,427,12,36,worm
9.0,818,439,12,17,worm
9.0,1106,397,25,29,worm
9.0,1183,391,37,13,worm
9.0,951,300,18,39,worm
9.0,1267,312,49,17,worm
10.0,1250,818,35,19,worm
10.0,957,793,25,31,worm
10.0,1327,746,24,23,worm
10.0,1121,716,37,11,worm
10.0,1258,704,29,21,worm
10.0,1094,670,20,26,worm
10.0,1300,641,22,32,worm
10.0,1020,563,20,23,worm
10.0,1239,532,22,20,worm
10.0,1081,517,14,34,worm
10.0,905,521,35,22,worm
10.0,1123,501,15,32,worm
10.0,1161,480,17,34,worm
10.0,1215,465,13,38,worm
10.0,973,451,20,25,worm
10.0,1248,430,28,27,worm
10.0,1261,345,25,25,worm
10.0,1260,223,34,23,worm
11.0,1268,852,19,37,worm
11.0,1237,822,36,17,worm
11.0,972,809,22,26,worm
11.0,1195,792,14,34,worm
11.0,1284,631,25,23,worm
11.0,1390,613,15,38,worm
11.0,1137,626,20,22,worm
11.0,1341,519,24,35,worm
11.0,946,491,25,25,worm
11.0,1256,464,15,32,worm
11.0,1124,468,23,19,worm
11.0,1026,432,20,20,worm
11.0,965,398,20,28,worm
11.0,1050,312,25,24,worm
11.0,1313,278,35,19,worm
11.0,1222,222,22,32,worm
12.0,1135,864,29,24,worm
12.0,1273,813,15,34,worm
12.0,970,803,20,28,worm
12.0,1184,778,20,29,worm
12.0,980,735,33,24,worm
12.0,1051,721,22,29,worm
12.0,1095,679,25,20,worm
12.0,1237,650,15,29,worm
12.0,1343,511,16,36,worm
12.0,1094,502,16,35,worm
12.0,1363,493,15,25,worm
12.0,1156,475,11,24,worm
12.0,1280,453,33,26,worm
12.0,1291,386,14,28,worm
12.0,969,343,35,18,worm
12.0,1042,334,19,27,worm
12.0,1090,323,29,21,worm
12.0,1286,321,40,18,worm
12.0,1272,265,15,34,worm
12.0,1366,232,20,42,worm
12.0,1216,204,12,42,worm
13.0,1129,799,35,12,worm
13.0,976,771,15,35,worm
13.0,1070,656,19,28,worm
13.0,978,637,28,19,worm
13.0,946,634,18,17,worm
13.0,991,624,35,14,worm
13.0,1046,600,25,26,worm
13.0,228,561,21,40,worm
13.0,1164,560,19,33,worm
13.0,1128,547,16,30,worm
13.0,871,536,16,32,worm
13.0,267,503,17,33,worm
13.0,1068,385,16,33,worm
13.0,1235,325,28,22,worm
13.0,1275,300,16,36,worm
13.0,1240,272,15,42,worm
13.0,1322,269,14,44,worm
13.0,1420,233,25,19,worm
13.0,1457,177,34,24,worm
13.0,1372,146,41,23,worm
14.0,1249,742,27,20,worm
14.0,962,709,16,30,worm
14.0,1218,691,20,24,worm
14.0,1350,656,20,29,worm
14.0,1045,583,16,34,worm
14.0,992,583,34,26,worm
14.0,1105,559,16,33,worm
14.0,998,557,33,18,worm
14.0,1179,534,17,24,worm
14.0,257,509,28,22,worm
14.0,1339,439,15,33,worm
14.0,982,424,35,18,worm
14.0,1095,370,12,30,worm
14.0,1247,366,31,16,worm
14.0,1255,321,21,22,worm
14.0,1226,251,34,16,worm
14.0,1096,220,27,35,worm
15.0,1003,735,17,32,worm
15.0,1173,649,15,33,worm
15.0,963,625,32,24,worm
15.0,1129,545,13,33,worm
15.0,1191,540,16,30,worm
15.0,1316,537,26,26,worm
15.0,1166,535,15,27,worm
15.0,1412,494,28,35,worm
15.0,967,414,17,23,worm
15.0,1378,378,16,56,worm
15.0,1097,381,33,19,worm
15.0,1243,351,14,25,worm
15.0,1358,308,11,42,worm
15.0,1135,315,19,31,worm
15.0,1331,289,25,22,worm
15.0,1271,285,34,16,worm
15.0,1176,248,40,15,worm
16.0,1032,720,20,24,worm
