1.0,1194,858,23,29,worm
1.0,1072,864,54,18,worm
1.0,983,841,17,26,worm
1.0,1091,793,30,19,worm
1.0,1077,764,31,26,worm
1.0,1245,730,34,17,worm
1.0,1121,712,27,22,worm
1.0,1183,706,29,22,worm
1.0,1361,669,19,35,worm
1.0,1410,670,29,22,worm
1.0,1180,640,42,16,worm
1.0,1229,619,22,13,worm
1.0,1251,610,36,19,worm
1.0,1367,577,16,39,worm
1.0,1244,582,38,14,worm
1.0,1320,477,19,20,worm
1.0,1139,453,20,19,worm
1.0,1216,433,32,24,worm
1.0,1020,342,31,13,worm
2.0,1081,892,44,12,worm
2.0,1120,879,38,17,worm
2.0,1053,869,40,20,worm
2.0,1113,811,31,24,worm
2.0,1284,801,26,20,worm
2.0,1272,777,29,24,worm
2.0,1150,719,32,17,worm
2.0,1217,696,28,23,worm
2.0,1296,699,33,16,worm
2.0,1138,653,29,15,worm
2.0,1367,648,36,20,worm
2.0,928,556,21,30,worm
2.0,876,548,22,28,worm
2.0,1225,506,30,19,worm
2.0,1249,428,15,31,worm
2.0,1267,307,33,14,worm
2.0,1218,176,12,31,worm
3.0,1165,882,38,14,worm
3.0,1106,824,20,35,worm
3.0,1255,829,34,20,worm
3.0,1044,796,32,22,worm
3.0,1218,772,25,27,worm
3.0,1098,762,31,18,worm
3.0,870,730,40,14,worm
3.0,1220,705,24,19,worm
3.0,962,692,29,22,worm
3.0,1151,651,29,14,worm
3.0,941,608,27,21,worm
3.0,1318,605,19,20,worm
3.0,1222,584,24,28,worm
3.0,886,557,13,26,worm
3.0,1329,534,24,31,worm
3.0,1246,368,19,27,worm
3.0,983,208,31,16,worm
3.0,1209,192,23,27,worm
4.0,1089,864,21,32,worm
4.0,1169,874,40,14,worm
4.0,1239,833,45,29,worm
4.0,1125,833,29,17,worm
4.0,1023,834,36,14,worm
4.0,1099,817,32,14,worm
4.0,1279,799,20,25,worm
4.0,1212,806,34,17,worm
4.0,1117,781,35,14,worm
4.0,1121,748,31,21,worm
4.0,893,680,20,34,worm
4.0,1161,681,26,20,worm
4.0,1254,435,16,35,worm
4.0,1295,371,19,29,worm
4.0,1224,371,25,17,worm
4.0,1013,158,37,18,worm
5.0,1068,857,36,21,worm
5.0,1127,853,46,19,worm
