1.0,882,985,29,29,worm
1.0,1311,823,17,31,worm
1.0,1055,713,15,33,worm
1.0,964,534,27,31,worm
1.0,1114,494,30,30,worm
1.0,1416,383,17,40,worm
1.0,1092,272,33,22,worm
1.0,1490,228,30,34,worm
1.0,874,219,36,14,worm
1.0,660,31,29,32,worm
2.0,1303,994,29,19,worm
2.0,629,837,18,27,worm
2.0,1294,639,34,22,worm
2.0,822,485,37,19,worm
2.0,296,455,16,31,worm
2.0,1317,226,27,29,worm
2.0,1464,190,34,17,worm
3.0,1334,783,19,30,worm
3.0,1342,646,30,30,worm
3.0,1188,623,12,36,worm
3.0,833,546,28,36,worm
3.0,1134,467,34,23,worm
3.0,907,286,26,33,worm
3.0,1386,122,15,28,worm
3.0,660,31,29,32,worm
4.0,1320,791,39,11,worm
4.0,1416,708,33,26,worm
4.0,1166,667,29,24,worm
4.0,1259,556,39,14,worm
4.0,1263,518,29,30,worm
4.0,944,412,14,39,worm
4.0,1341,255,39,20,worm
4.0,660,31,29,31,worm
5.0,684,798,37,31,worm
5.0,657,710,18,44,worm
5.0,981,496,35,16,worm
5.0,1331,443,16,24,worm
5.0,1170,402,41,13,worm
6.0,1359,788,27,32,worm
6.0,1361,731,18,35,worm
6.0,1211,707,28,22,worm
6.0,1348,525,16,32,worm
6.0,1350,399,15,40,worm
7.0,1367,760,15,31,worm
7.0,922,753,24,30,worm
7.0,1149,724,26,23,worm
7.0,1145,602,38,20,worm
7.0,1431,184,32,30,worm
7.0,1255,57,37,30,worm
8.0,1566,641,30,26,worm
8.0,1047,464,54,28,worm
8.0,942,415,38,17,worm
8.0,790,390,25,24,worm
8.0,251,373,22,35,worm
8.0,814,285,22,34,worm
8.0,1183,56,34,28,worm
9.0,1056,907,27,29,worm
9.0,778,904,37,24,worm
9.0,963,878,32,29,worm
9.0,1146,744,38,22,worm
9.0,873,501,17,41,worm
9.0,286,479,30,46,worm
9.0,936,211,25,11,worm
10.0,626,611,19,44,worm
10.0,213,520,58,22,worm
10.0,261,480,15,43,worm
10.0,840,338,32,21,worm
10.0,746,183,35,24,worm
10.0,1360,149,33,20,worm
11.0,1335,762,28,23,worm
11.0,1153,665,33,21,worm
11.0,1201,476,33,23,worm
11.0,919,441,33,20,worm
11.0,1364,348,26,22,worm
11.0,842,265,33,23,worm
12.0,654,653,15,40,worm
12.0,628,596,18,38,worm
12.0,598,595,23,23,worm
12.0,987,579,42,16,worm
12.0,1171,560,36,25,worm
12.0,1428,451,16,29,worm
12.0,249,368,21,34,worm
12.0,817,208,41,17,worm
13.0,858,640,24,27,worm
13.0,621,594,20,57,worm
13.0,266,363,32,24,worm
13.0,966,366,31,19,worm
13.0,1332,289,40,19,worm
13.0,994,271,38,24,worm
13.0,850,115,43,15,worm
13.0,877,28,27,19,worm
14.0,800,558,25,38,worm
14.0,1049,466,16,39,worm
14.0,1008,481,31,19,worm
14.0,1035,413,38,22,worm
14.0,1136,353,33,25,worm
14.0,1275,280,29,22,worm
14.0,745,238,22,46,worm
14.0,987,148,52,38,worm
14.0,1352,130,28,35,worm
14.0,928,47,39,25,worm
15.0,1157,707,21,33,worm
15.0,956,464,28,28,worm
15.0,643,429,22,49,worm
15.0,628,396,35,21,worm
15.0,1328,231,19,39,worm
15.0,1117,194,39,13,worm
15.0,897,163,30,32,worm
15.0,1354,151,31,22,worm
15.0,847,149,44,20,worm
15.0,1372,112,29,35,worm
15.0,818,101,21,32,worm
16.0,1102,920,40,13,worm
16.0,268,476,15,41,worm
16.0,1193,447,17,38,worm
16.0,635,442,34,36,worm
16.0,891,449,45,16,worm
16.0,853,381,39,24,worm
16.0,1147,342,17,34,worm
17.0,1057,844,38,27,worm
17.0,710,817,18,33,worm
17.0,759,617,33,28,worm
17.0,851,469,23,40,worm
17.0,302,450,15,40,worm
17.0,1053,450,33,24,worm
17.0,1234,440,31,23,worm
17.0,983,432,26,26,worm
17.0,1433,167,33,17,worm
17.0,948,69,16,43,worm
17.0,983,49,40,20,worm
